Id,Date,Primary Type,Location Description,Arrest,District,Year,Updated On,Latitude,Longitude,Location
4825,03-07-2015 21:50,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,3,2015,08/17/2015 03:03:40 PM,41.77771613,-87.61314777,"(41.777716132, -87.61314777)"
4826,03-07-2015 22:18,WEAPONS VIOLATION,SIDEWALK,TRUE,4,2015,08/17/2015 03:03:40 PM,41.75082014,-87.5883196,"(41.750820141, -87.588319597)"
4827,03-08-2015 03:35,WEAPONS VIOLATION,STREET,TRUE,12,2015,08/17/2015 03:03:40 PM,41.89084467,-87.67565123,"(41.890844666, -87.675651231)"
4828,03-08-2015 07:30,WEAPONS VIOLATION,SIDEWALK,TRUE,2,2015,08/17/2015 03:03:40 PM,41.80486344,-87.61503716,"(41.804863439, -87.615037162)"
4829,03-06-2015 18:27,WEAPONS VIOLATION,BARBERSHOP,FALSE,24,2015,08/17/2015 03:03:40 PM,41.99599088,-87.67020307,"(41.995990883, -87.67020307)"
4830,03-08-2015 13:53,WEAPONS VIOLATION,STREET,FALSE,25,2015,08/17/2015 03:03:40 PM,41.91615688,-87.72897168,"(41.916156876, -87.72897168)"
4831,03-08-2015 12:58,WEAPONS VIOLATION,SIDEWALK,TRUE,3,2015,08/17/2015 03:03:40 PM,41.78331947,-87.61569933,"(41.783319471, -87.615699325)"
4832,03-08-2015 19:52,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,10,2015,08/17/2015 03:03:40 PM,41.85807209,-87.72118242,"(41.858072085, -87.721182424)"
4833,03-08-2015 19:28,WEAPONS VIOLATION,STREET,TRUE,19,2015,08/17/2015 03:03:40 PM,41.96794454,-87.69923082,"(41.967944535, -87.69923082)"
4834,03-08-2015 21:48,WEAPONS VIOLATION,SIDEWALK,TRUE,3,2015,08/17/2015 03:03:40 PM,41.78208526,-87.61493579,"(41.782085258, -87.614935792)"
4835,03-08-2015 20:54,WEAPONS VIOLATION,STREET,TRUE,16,2015,08/17/2015 03:03:40 PM,41.93850583,-87.77166051,"(41.938505829, -87.771660509)"
4836,03-09-2015 01:37,WEAPONS VIOLATION,SIDEWALK,TRUE,7,2015,08/17/2015 03:03:40 PM,41.75897208,-87.63846382,"(41.758972076, -87.638463818)"
4837,03-08-2015 21:24,WEAPONS VIOLATION,STREET,TRUE,5,2015,08/17/2015 03:03:40 PM,41.675396,-87.63701353,"(41.675395996, -87.637013526)"
4838,03-09-2015 03:10,WEAPONS VIOLATION,CONVENIENCE STORE,TRUE,4,2015,08/17/2015 03:03:40 PM,41.69992752,-87.53528009,"(41.699927519, -87.535280094)"
4839,03-09-2015 12:25,WEAPONS VIOLATION,RESIDENCE,TRUE,4,2015,08/17/2015 03:03:40 PM,41.75624346,-87.56753856,"(41.756243459, -87.567538561)"
4840,03-09-2015 14:54,WEAPONS VIOLATION,VEHICLE NON-COMMERCIAL,FALSE,11,2015,08/17/2015 03:03:40 PM,41.88989402,-87.72265259,"(41.889894019, -87.72265259)"
4841,03-09-2015 17:45,WEAPONS VIOLATION,PARK PROPERTY,FALSE,4,2015,08/17/2015 03:03:40 PM,41.75446251,-87.5896958,"(41.75446251, -87.589695797)"
4842,03-09-2015 19:45,WEAPONS VIOLATION,STREET,TRUE,7,2015,08/17/2015 03:03:40 PM,41.77535958,-87.66410735,"(41.775359576, -87.664107353)"
4843,03-09-2015 20:09,WEAPONS VIOLATION,STREET,TRUE,5,2015,08/17/2015 03:03:40 PM,41.70041195,-87.62333038,"(41.700411952, -87.623330378)"
4844,03-09-2015 21:29,WEAPONS VIOLATION,SIDEWALK,TRUE,9,2015,08/17/2015 03:03:40 PM,41.83632893,-87.63817809,"(41.836328925, -87.638178094)"
4845,03-09-2015 23:40,WEAPONS VIOLATION,STREET,TRUE,9,2015,08/17/2015 03:03:40 PM,41.80094788,-87.63199936,"(41.800947882, -87.631999364)"
4846,03-09-2015 23:05,WEAPONS VIOLATION,STREET,FALSE,3,2015,08/17/2015 03:03:40 PM,41.76702944,-87.57387647,"(41.767029443, -87.573876465)"
4847,03-10-2015 09:00,WEAPONS VIOLATION,STREET,TRUE,14,2015,08/17/2015 03:03:40 PM,41.93476023,-87.7075018,"(41.934760234, -87.707501804)"
4848,03-10-2015 14:51,WEAPONS VIOLATION,STREET,TRUE,6,2015,08/17/2015 03:03:40 PM,41.74654582,-87.6439223,"(41.746545819, -87.6439223)"
4849,03-10-2015 17:45,WEAPONS VIOLATION,GROCERY FOOD STORE,FALSE,3,2015,08/17/2015 03:03:40 PM,41.7625069,-87.57679612,"(41.7625069, -87.576796117)"
4850,03-10-2015 17:33,WEAPONS VIOLATION,SIDEWALK,TRUE,5,2015,08/17/2015 03:03:40 PM,41.6835893,-87.62646237,"(41.683589297, -87.626462368)"
4851,03-10-2015 15:08,WEAPONS VIOLATION,STREET,TRUE,9,2015,08/17/2015 03:03:40 PM,41.79857504,-87.66957239,"(41.798575038, -87.669572393)"
4852,03-10-2015 19:08,WEAPONS VIOLATION,ABANDONED BUILDING,TRUE,9,2015,08/17/2015 03:03:40 PM,41.82099834,-87.6956969,"(41.82099834, -87.6956969)"
4853,03-10-2015 16:55,WEAPONS VIOLATION,SIDEWALK,TRUE,6,2015,08/17/2015 03:03:40 PM,41.75770626,-87.62799162,"(41.757706259, -87.627991619)"
4854,03-10-2015 19:51,WEAPONS VIOLATION,RESIDENCE,TRUE,6,2015,08/17/2015 03:03:40 PM,41.74437888,-87.65843064,"(41.744378879, -87.658430635)"
4855,03-10-2015 21:11,WEAPONS VIOLATION,SIDEWALK,TRUE,7,2015,08/17/2015 03:03:40 PM,41.7663997,-87.65293609,"(41.766399695, -87.652936094)"
4856,03-10-2015 21:11,WEAPONS VIOLATION,CHA PARKING LOT/GROUNDS,TRUE,12,2015,08/17/2015 03:03:40 PM,41.88528369,-87.66830473,"(41.885283687, -87.668304734)"
4857,03-10-2015 23:10,WEAPONS VIOLATION,RESIDENCE,FALSE,25,2015,08/17/2015 03:03:40 PM,41.92855982,-87.7647802,"(41.928559823, -87.7647802)"
4858,03-11-2015 12:40,WEAPONS VIOLATION,"SCHOOL, PUBLIC, BUILDING",TRUE,17,2015,08/17/2015 03:03:40 PM,41.93935097,-87.70542805,"(41.93935097, -87.705428046)"
4859,03-11-2015 13:50,WEAPONS VIOLATION,STREET,TRUE,4,2015,08/17/2015 03:03:40 PM,41.75139271,-87.59496814,"(41.75139271, -87.59496814)"
4860,03-11-2015 12:45,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,11,2015,08/17/2015 03:03:40 PM,41.87490713,-87.69430581,"(41.874907129, -87.694305811)"
4861,03-11-2015 17:50,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),FALSE,10,2015,08/17/2015 03:03:40 PM,41.85320213,-87.69913212,"(41.853202129, -87.699132122)"
4862,03-11-2015 17:47,WEAPONS VIOLATION,PARK PROPERTY,TRUE,3,2015,08/17/2015 03:03:40 PM,41.78524626,-87.61574751,"(41.785246261, -87.615747505)"
4863,03-11-2015 21:50,WEAPONS VIOLATION,RESIDENCE,FALSE,9,2015,08/17/2015 03:03:40 PM,41.83688873,-87.64868182,"(41.836888728, -87.648681819)"
4864,03-12-2015 00:29,WEAPONS VIOLATION,PARKING LOT/GARAGE(NON.RESID.),TRUE,17,2015,08/17/2015 03:03:40 PM,41.96123218,-87.70121664,"(41.961232178, -87.701216639)"
4865,03-11-2015 13:00,WEAPONS VIOLATION,"SCHOOL, PUBLIC, BUILDING",TRUE,12,2015,08/17/2015 03:03:40 PM,41.89752479,-87.70467357,"(41.897524786, -87.704673571)"
4866,03-12-2015 13:52,WEAPONS VIOLATION,STREET,TRUE,5,2015,08/17/2015 03:03:40 PM,41.69807371,-87.62154355,"(41.698073709, -87.62154355)"
4867,03-12-2015 14:05,WEAPONS VIOLATION,RESTAURANT,TRUE,7,2015,08/17/2015 03:03:40 PM,41.76838292,-87.644495,"(41.768382919, -87.644495002)"
4868,03-12-2015 13:40,WEAPONS VIOLATION,STREET,TRUE,5,2015,08/17/2015 03:03:40 PM,41.66828302,-87.63797957,"(41.668283022, -87.637979567)"
4869,03-12-2015 22:30,WEAPONS VIOLATION,STREET,TRUE,5,2015,08/17/2015 03:03:40 PM,41.69704584,-87.63111546,"(41.697045842, -87.631115463)"
4870,03-12-2015 22:17,WEAPONS VIOLATION,APARTMENT,FALSE,12,2015,08/17/2015 03:03:40 PM,41.85653442,-87.67106573,"(41.856534415, -87.671065733)"
4871,03-12-2015 22:15,WEAPONS VIOLATION,ALLEY,TRUE,6,2015,08/17/2015 03:03:40 PM,41.73364347,-87.6225322,"(41.73364347, -87.622532197)"
4872,03/13/2015 01:48:00 AM,WEAPONS VIOLATION,OTHER,FALSE,7,2015,08/17/2015 03:03:40 PM,41.78608161,-87.65709143,"(41.786081605, -87.657091427)"
4873,03-12-2015 22:26,WEAPONS VIOLATION,STREET,FALSE,6,2015,08/17/2015 03:03:40 PM,41.74394218,-87.60662908,"(41.743942175, -87.60662908)"
4874,03/13/2015 01:02:00 AM,WEAPONS VIOLATION,STREET,TRUE,5,2015,08/17/2015 03:03:40 PM,41.70139733,-87.62335616,"(41.701397325, -87.623356158)"
4875,03/13/2015 01:09:00 AM,WEAPONS VIOLATION,STREET,TRUE,8,2015,08/17/2015 03:03:40 PM,41.73977876,-87.70076235,"(41.739778764, -87.70076235)"
4876,03-12-2015 21:03,WEAPONS VIOLATION,APARTMENT,TRUE,24,2015,08/17/2015 03:03:40 PM,42.00551765,-87.66246593,"(42.005517654, -87.662465929)"
4877,03/13/2015 07:52:00 AM,WEAPONS VIOLATION,CTA PLATFORM,TRUE,19,2015,08/17/2015 03:03:40 PM,41.94725004,-87.65359694,"(41.947250041, -87.653596936)"
4878,03/13/2015 12:16:00 PM,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,10,2015,08/17/2015 03:03:40 PM,41.85632378,-87.70538558,"(41.856323781, -87.705385576)"
4879,03/13/2015 04:17:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,2,2015,08/17/2015 03:03:40 PM,41.81754244,-87.62305426,"(41.817542444, -87.623054262)"
4880,03/13/2015 06:17:00 PM,WEAPONS VIOLATION,STREET,FALSE,15,2015,08/17/2015 03:03:40 PM,41.89155672,-87.75058272,"(41.891556717, -87.750582724)"
4881,03/13/2015 06:53:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,5,2015,08/17/2015 03:03:40 PM,41.67902545,-87.62869405,"(41.679025448, -87.628694051)"
4882,03/13/2015 07:20:00 PM,WEAPONS VIOLATION,ALLEY,TRUE,7,2015,08/17/2015 03:03:40 PM,41.76792236,-87.67118245,"(41.767922363, -87.671182448)"
4883,03/13/2015 06:25:00 PM,WEAPONS VIOLATION,PARK PROPERTY,TRUE,2,2015,08/17/2015 03:03:40 PM,41.82465564,-87.60726168,"(41.824655644, -87.607261681)"
4884,03/13/2015 08:14:00 PM,WEAPONS VIOLATION,STREET,TRUE,2,2015,08/17/2015 03:03:40 PM,41.82386008,-87.61516241,"(41.82386008, -87.615162409)"
4885,03/13/2015 09:05:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,8,2015,08/17/2015 03:03:40 PM,41.76957898,-87.68206011,"(41.769578978, -87.682060112)"
4886,03/13/2015 09:51:00 PM,WEAPONS VIOLATION,SIDEWALK,FALSE,7,2015,08/17/2015 03:03:40 PM,41.77109676,-87.67248051,"(41.771096756, -87.672480512)"
4887,03/13/2015 10:45:00 PM,WEAPONS VIOLATION,SIDEWALK,FALSE,4,2015,08/17/2015 03:03:40 PM,41.71885681,-87.57234875,"(41.718856805, -87.572348754)"
4888,03/13/2015 10:32:00 PM,WEAPONS VIOLATION,RESIDENCE,TRUE,5,2015,08/17/2015 03:03:40 PM,41.66594707,-87.63789491,"(41.665947073, -87.637894906)"
4889,03/13/2015 10:35:00 PM,WEAPONS VIOLATION,RESIDENCE,FALSE,5,2015,08/17/2015 03:03:40 PM,41.6660248,-87.64031326,"(41.666024801, -87.640313261)"
4890,03/13/2015 10:35:00 PM,WEAPONS VIOLATION,RESIDENCE,TRUE,5,2015,08/17/2015 03:03:40 PM,41.6660248,-87.64031326,"(41.666024801, -87.640313261)"
4891,03/13/2015 08:25:00 PM,WEAPONS VIOLATION,STREET,TRUE,15,2015,08/17/2015 03:03:40 PM,41.89572102,-87.76785568,"(41.895721019, -87.767855681)"
4892,03/14/2015 01:36:00 AM,WEAPONS VIOLATION,STREET,FALSE,20,2015,08/17/2015 03:03:40 PM,41.9788544,-87.67323484,"(41.978854395, -87.673234836)"
4893,03/13/2015 10:53:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,3,2015,08/17/2015 03:03:40 PM,41.7734288,-87.62272365,"(41.773428804, -87.622723654)"
4894,03/14/2015 12:20:00 PM,WEAPONS VIOLATION,STREET,TRUE,3,2015,08/17/2015 03:03:40 PM,41.77022995,-87.61537968,"(41.770229951, -87.615379679)"
4895,03/14/2015 01:36:00 PM,WEAPONS VIOLATION,ALLEY,TRUE,4,2015,08/17/2015 03:03:40 PM,41.7501829,-87.59546208,"(41.750182902, -87.595462076)"
4896,03/14/2015 07:15:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,16,2015,08/17/2015 03:03:40 PM,41.94564368,-87.80701844,"(41.945643679, -87.807018436)"
4897,03/14/2015 07:53:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,9,2015,08/17/2015 03:03:40 PM,41.80706841,-87.64391569,"(41.807068409, -87.643915688)"
4898,03/14/2015 09:38:00 PM,WEAPONS VIOLATION,STREET,TRUE,16,2015,08/17/2015 03:03:40 PM,41.96618791,-87.76742784,"(41.966187913, -87.767427835)"
4899,03/14/2015 09:50:00 PM,WEAPONS VIOLATION,SIDEWALK,FALSE,10,2015,08/17/2015 03:03:40 PM,41.85143391,-87.73212862,"(41.85143391, -87.73212862)"
4900,03/14/2015 09:34:00 PM,WEAPONS VIOLATION,STREET,TRUE,10,2015,08/17/2015 03:03:40 PM,41.85006154,-87.6969389,"(41.85006154, -87.696938898)"
4901,03/14/2015 08:41:00 PM,WEAPONS VIOLATION,VEHICLE NON-COMMERCIAL,TRUE,4,2015,08/17/2015 03:03:40 PM,41.74040743,-87.56363027,"(41.740407428, -87.563630268)"
4902,03/14/2015 10:47:00 PM,WEAPONS VIOLATION,STREET,TRUE,3,2015,08/17/2015 03:03:40 PM,41.78310858,-87.60964088,"(41.783108575, -87.609640876)"
4903,03/14/2015 05:45:00 AM,WEAPONS VIOLATION,STREET,FALSE,14,2015,08/17/2015 03:03:40 PM,41.90582878,-87.66623641,"(41.905828777, -87.666236406)"
4904,03/15/2015 12:52:00 AM,WEAPONS VIOLATION,BAR OR TAVERN,TRUE,25,2015,08/17/2015 03:03:40 PM,41.91936611,-87.76912039,"(41.919366106, -87.769120387)"
4905,03/15/2015 03:16:00 AM,WEAPONS VIOLATION,STREET,TRUE,22,2015,08/17/2015 03:03:40 PM,41.68552672,-87.65189245,"(41.685526715, -87.651892446)"
4906,03/15/2015 02:40:00 AM,WEAPONS VIOLATION,ALLEY,TRUE,24,2015,08/17/2015 03:03:40 PM,42.00392743,-87.66083067,"(42.003927434, -87.660830673)"
4907,03/15/2015 08:44:00 AM,WEAPONS VIOLATION,VACANT LOT/LAND,TRUE,15,2015,08/17/2015 03:03:40 PM,41.88123592,-87.76322062,"(41.88123592, -87.763220617)"
4908,03/15/2015 12:39:00 PM,WEAPONS VIOLATION,SIDEWALK,FALSE,4,2015,08/17/2015 03:03:40 PM,41.75072128,-87.59425755,"(41.750721276, -87.594257554)"
4909,03/15/2015 02:40:00 PM,WEAPONS VIOLATION,RESIDENCE PORCH/HALLWAY,TRUE,2,2015,08/17/2015 03:03:40 PM,41.82965153,-87.6144519,"(41.829651528, -87.614451899)"
4910,03/15/2015 04:48:00 PM,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,17,2015,08/17/2015 03:03:40 PM,41.97087937,-87.71710283,"(41.970879366, -87.717102826)"
4911,03/15/2015 03:40:00 PM,WEAPONS VIOLATION,STREET,FALSE,3,2015,08/17/2015 03:03:40 PM,41.7662848,-87.61688257,"(41.766284804, -87.61688257)"
4912,03/15/2015 07:05:00 PM,WEAPONS VIOLATION,ALLEY,TRUE,2,2015,08/17/2015 03:03:40 PM,41.83049354,-87.62054077,"(41.830493544, -87.62054077)"
4913,03/15/2015 09:12:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,7,2015,08/17/2015 03:03:40 PM,41.77580911,-87.66590275,"(41.775809107, -87.665902752)"
4914,03/15/2015 06:07:00 PM,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,4,2015,08/17/2015 03:03:40 PM,41.72934048,-87.56580662,"(41.729340475, -87.565806616)"
4915,03/15/2015 07:09:00 PM,WEAPONS VIOLATION,APARTMENT,TRUE,9,2015,08/17/2015 03:03:40 PM,41.80088734,-87.63377146,"(41.800887337, -87.633771457)"
4916,03/15/2015 06:36:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,11,2015,08/17/2015 03:03:40 PM,41.8788603,-87.72644437,"(41.878860295, -87.726444365)"
4917,03/15/2015 11:13:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,7,2015,08/17/2015 03:03:40 PM,41.789901,-87.65233561,"(41.789901003, -87.652335605)"
4918,03/15/2015 11:33:00 PM,WEAPONS VIOLATION,STREET,TRUE,24,2015,08/17/2015 03:03:40 PM,41.99713272,-87.67645255,"(41.997132724, -87.676452554)"
4919,03/16/2015 07:50:00 AM,WEAPONS VIOLATION,RESIDENCE,TRUE,25,2015,08/17/2015 03:03:40 PM,41.90675356,-87.75097354,"(41.906753563, -87.75097354)"
4920,03/16/2015 01:55:00 PM,WEAPONS VIOLATION,STREET,FALSE,9,2015,08/17/2015 03:03:40 PM,41.82143396,-87.70202482,"(41.821433957, -87.702024821)"
4921,03/16/2015 05:44:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,2,2015,08/17/2015 03:03:40 PM,41.78931477,-87.61818462,"(41.789314769, -87.618184624)"
4922,03/16/2015 06:32:00 PM,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,5,2015,08/17/2015 03:03:40 PM,41.65561908,-87.6162917,"(41.655619083, -87.616291697)"
4923,03/16/2015 06:40:00 PM,WEAPONS VIOLATION,APARTMENT,FALSE,2,2015,08/17/2015 03:03:40 PM,41.81034488,-87.61961974,"(41.81034488, -87.619619741)"
4924,03/16/2015 06:33:00 PM,WEAPONS VIOLATION,STREET,TRUE,2,2015,08/17/2015 03:03:40 PM,41.81567878,-87.62300516,"(41.815678779, -87.623005155)"
4925,03/16/2015 08:27:00 PM,WEAPONS VIOLATION,STREET,TRUE,4,2015,08/17/2015 03:03:40 PM,41.71955536,-87.56885341,"(41.719555359, -87.568853406)"
4926,03/16/2015 06:47:00 PM,WEAPONS VIOLATION,APARTMENT,TRUE,6,2015,08/17/2015 03:03:40 PM,41.74503051,-87.65398258,"(41.745030509, -87.65398258)"
4927,03/16/2015 09:58:00 PM,WEAPONS VIOLATION,STREET,TRUE,6,2015,08/17/2015 03:03:40 PM,41.74823293,-87.64153328,"(41.748232929, -87.641533277)"
4928,03/16/2015 10:35:00 PM,WEAPONS VIOLATION,STREET,TRUE,6,2015,08/17/2015 03:03:40 PM,41.75165713,-87.65013068,"(41.751657125, -87.650130681)"
4929,03/17/2015 12:05:00 AM,WEAPONS VIOLATION,CTA BUS STOP,TRUE,11,2015,08/17/2015 03:03:40 PM,41.88090842,-87.71173642,"(41.88090842, -87.711736421)"
4930,03/16/2015 11:37:00 PM,WEAPONS VIOLATION,ALLEY,TRUE,6,2015,08/17/2015 03:03:40 PM,41.73670091,-87.66794559,"(41.736700905, -87.667945593)"
4931,03/17/2015 01:05:00 AM,WEAPONS VIOLATION,STREET,TRUE,16,2015,08/17/2015 03:03:40 PM,41.94760893,-87.77514262,"(41.947608928, -87.775142624)"
4932,03/17/2015 02:00:00 PM,WEAPONS VIOLATION,STREET,TRUE,22,2015,08/17/2015 03:03:40 PM,41.68784847,-87.66593037,"(41.687848473, -87.665930365)"
4933,03/17/2015 06:59:00 PM,WEAPONS VIOLATION,PARKING LOT/GARAGE(NON.RESID.),TRUE,25,2015,08/17/2015 03:03:40 PM,41.93280832,-87.71904605,"(41.932808318, -87.71904605)"
4934,03/17/2015 09:35:00 PM,WEAPONS VIOLATION,STREET,TRUE,10,2015,08/17/2015 03:03:40 PM,41.84318123,-87.72938367,"(41.843181226, -87.729383666)"
4935,03/18/2015 12:42:00 AM,WEAPONS VIOLATION,STREET,TRUE,24,2015,08/17/2015 03:03:40 PM,42.00564843,-87.67318972,"(42.005648432, -87.673189721)"
4936,03/18/2015 07:57:00 AM,WEAPONS VIOLATION,SIDEWALK,FALSE,7,2015,08/17/2015 03:03:40 PM,41.77185028,-87.67371186,"(41.771850282, -87.673711855)"
4937,03/18/2015 12:35:00 PM,WEAPONS VIOLATION,ALLEY,FALSE,5,2015,08/17/2015 03:03:40 PM,41.67528873,-87.62618716,"(41.675288728, -87.626187158)"
4938,03/18/2015 05:45:00 PM,WEAPONS VIOLATION,STREET,FALSE,15,2015,08/17/2015 03:03:40 PM,41.87846276,-87.75578743,"(41.878462761, -87.755787426)"
4939,03/18/2015 06:46:00 PM,WEAPONS VIOLATION,STREET,TRUE,22,2015,08/17/2015 03:03:40 PM,41.73604483,-87.64554413,"(41.736044833, -87.645544129)"
4940,03/18/2015 06:21:00 PM,WEAPONS VIOLATION,ABANDONED BUILDING,TRUE,3,2015,08/17/2015 03:03:40 PM,41.76888509,-87.62020045,"(41.768885085, -87.620200454)"
4941,03/18/2015 07:07:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,4,2015,08/17/2015 03:03:40 PM,41.75669667,-87.56390112,"(41.756696665, -87.563901121)"
4942,03/18/2015 05:49:00 PM,WEAPONS VIOLATION,STREET,FALSE,11,2015,08/17/2015 03:03:40 PM,41.87879687,-87.73160048,"(41.878796866, -87.731600482)"
4943,01/27/2016 02:10:00 AM,WEAPONS VIOLATION,STREET,TRUE,25,2016,02-03-2016 15:54,41.93893853,-87.7387833,"(41.93893853, -87.738783297)"
4944,01/19/2016 02:00:00 PM,WEAPONS VIOLATION,GROCERY FOOD STORE,TRUE,11,2016,02-03-2016 15:52,41.89905016,-87.72290697,"(41.899050162, -87.722906967)"
4945,01/25/2016 10:44:00 PM,WEAPONS VIOLATION,GAS STATION,TRUE,11,2016,02-03-2016 15:52,41.8749748,-87.72547505,"(41.874974798, -87.725475051)"
4946,01/27/2016 04:09:00 AM,WEAPONS VIOLATION,PARK PROPERTY,FALSE,4,2016,02-03-2016 15:54,41.69838624,-87.54377237,"(41.698386241, -87.543772373)"
4947,01/27/2016 02:28:00 PM,WEAPONS VIOLATION,STREET,FALSE,5,2016,02-03-2016 15:54,41.65315078,-87.61085228,"(41.653150784, -87.61085228)"
4948,01/27/2016 02:41:00 PM,WEAPONS VIOLATION,"SCHOOL, PUBLIC, BUILDING",FALSE,11,2016,02-03-2016 15:54,41.89252751,-87.70768653,"(41.892527513, -87.70768653)"
4949,01/27/2016 08:34:00 PM,WEAPONS VIOLATION,ALLEY,FALSE,25,2016,02-03-2016 15:54,41.90853896,-87.75346647,"(41.908538956, -87.753466469)"
4950,01/27/2016 07:38:00 PM,WEAPONS VIOLATION,STREET,TRUE,22,2016,02-03-2016 15:54,41.70070801,-87.64263978,"(41.700708011, -87.642639783)"
4951,01/27/2016 11:12:00 PM,WEAPONS VIOLATION,STREET,TRUE,17,2016,02-03-2016 15:54,41.95563885,-87.71572395,"(41.955638854, -87.71572395)"
4952,01/27/2016 11:24:00 AM,WEAPONS VIOLATION,STREET,FALSE,1,2016,02-03-2016 15:54,41.84411271,-87.62844534,"(41.844112707, -87.628445336)"
4953,01/14/2016 09:46:00 PM,WEAPONS VIOLATION,SIDEWALK,TRUE,12,2016,02-04-2016 06:33,41.85741075,-87.6613034,"(41.857410754, -87.661303397)"
4954,01/24/2016 04:06:00 PM,WEAPONS VIOLATION,PARK PROPERTY,TRUE,12,2016,02-04-2016 06:33,41.87996239,-87.6797397,"(41.879962385, -87.679739698)"
4955,01-01-2012 00:01,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),FALSE,9,2012,02-04-2016 06:33,41.80442661,-87.65513803,"(41.80442661, -87.655138027)"
4956,01-01-2012 00:15,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),FALSE,5,2012,02-04-2016 06:33,41.6681897,-87.63797691,"(41.668189699, -87.637976911)"
4957,01-01-2012 00:01,WEAPONS VIOLATION,RESIDENCE PORCH/HALLWAY,TRUE,7,2012,02-04-2016 06:33,41.7680902,-87.63600472,"(41.768090202, -87.636004723)"
4958,01-01-2012 00:00,WEAPONS VIOLATION,RESIDENCE PORCH/HALLWAY,TRUE,11,2012,02-04-2016 06:33,41.89634186,-87.72244057,"(41.896341861, -87.722440573)"
4959,01-01-2012 00:33,WEAPONS VIOLATION,RESIDENCE PORCH/HALLWAY,TRUE,25,2012,02-04-2016 06:33,41.90400902,-87.76018582,"(41.904009022, -87.760185823)"
4960,01-01-2012 00:08,WEAPONS VIOLATION,APARTMENT,FALSE,15,2012,02-04-2016 06:33,41.89719567,-87.75810902,"(41.897195665, -87.758109018)"
4961,01-01-2012 00:06,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,9,2012,02-04-2016 06:33,41.79531582,-87.6706952,"(41.795315821, -87.670695195)"
4962,01-01-2012 00:01,WEAPONS VIOLATION,SIDEWALK,TRUE,4,2012,02-04-2016 06:33,41.75287065,-87.55405914,"(41.752870645, -87.554059136)"
4963,01-01-2012 00:20,WEAPONS VIOLATION,APARTMENT,FALSE,6,2012,02-04-2016 06:33,41.7413228,-87.6025291,"(41.741322801, -87.602529099)"
4964,01-01-2012 00:01,WEAPONS VIOLATION,APARTMENT,TRUE,9,2012,02-04-2016 06:33,41.79697638,-87.67074043,"(41.796976375, -87.670740434)"
4965,01-01-2012 01:05,WEAPONS VIOLATION,STREET,TRUE,15,2012,02-04-2016 06:33,41.88224501,-87.74779199,"(41.882245013, -87.747791994)"
4966,01-01-2012 01:14,WEAPONS VIOLATION,STREET,TRUE,25,2012,02-04-2016 06:33,41.90846104,-87.77315098,"(41.90846104, -87.773150981)"
4967,01-01-2012 00:02,WEAPONS VIOLATION,RESIDENCE,TRUE,6,2012,02-04-2016 06:33,41.75613445,-87.61262312,"(41.756134448, -87.612623115)"
4968,01-01-2012 01:25,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,15,2012,02-04-2016 06:33,41.89956629,-87.75203429,"(41.899566286, -87.752034289)"
4969,01-01-2012 00:09,WEAPONS VIOLATION,RESIDENCE,TRUE,7,2012,02-04-2016 06:33,41.78980699,-87.64990543,"(41.789806987, -87.649905425)"
4970,01-01-2012 00:24,WEAPONS VIOLATION,RESIDENCE PORCH/HALLWAY,TRUE,9,2012,02-04-2016 06:33,41.80953991,-87.69057989,"(41.809539906, -87.690579892)"
4971,01-01-2012 01:04,WEAPONS VIOLATION,RESIDENTIAL YARD (FRONT/BACK),TRUE,9,2012,02-04-2016 06:33,41.81023541,-87.68590712,"(41.81023541, -87.685907118)"
4972,01-01-2012 01:35,WEAPONS VIOLATION,STREET,TRUE,7,2012,02-04-2016 06:33,41.78837619,-87.64743083,"(41.788376186, -87.647430832)"
